example_id,signal,signal_seed,split,context_start,origin,target_index,current_value,target_value,target_delta
sine__target-574,sine,4114706133015583382,train,510,573,574,-0.910540327445772,-0.9171914648647954,-0.006651137419023456
sine__target-576,sine,4114706133015583382,train,512,575,576,-0.9436997552318709,-0.9285359551588402,0.015163800073030642
sine__target-578,sine,4114706133015583382,train,514,577,578,-0.9301284181032308,-0.9448139892322013,-0.01468557112897051
sine__target-580,sine,4114706133015583382,train,516,579,580,-0.9367691749873991,-0.960159609408099,-0.02339043442069988
sine__target-582,sine,4114706133015583382,train,518,581,582,-0.9580872383526053,-0.9590661369005756,-0.000978898547970286
sine__target-584,sine,4114706133015583382,train,520,583,584,-0.9678030820927386,-0.9714332502491813,-0.0036301681564426813
sine__target-586,sine,4114706133015583382,train,522,585,586,-0.9652321280044722,-0.9868700781187794,-0.021637950114307136
sine__target-588,sine,4114706133015583382,train,524,587,588,-0.9801401484644617,-0.9945671561081203,-0.014427007643658563
sine__target-590,sine,4114706133015583382,train,526,589,590,-0.9739987607440455,-1.0135819978063174,-0.03958323706227196
sine__target-592,sine,4114706133015583382,train,528,591,592,-0.995351033849687,-0.9744839174907758,0.020867116358911253
sine__target-594,sine,4114706133015583382,train,530,593,594,-0.9945108238948437,-1.0158161717926808,-0.021305347897837112
sine__target-596,sine,4114706133015583382,train,532,595,596,-0.9992801855328698,-0.9924016067801749,0.0068785787526949305
sine__target-598,sine,4114706133015583382,train,534,597,598,-1.0121541483969756,-1.0209122681877725,-0.008758119790796881
sine__target-600,sine,4114706133015583382,train,536,599,600,-0.9916892300705531,-0.9859331665223364,0.005756063548216672
sine__target-602,sine,4114706133015583382,train,538,601,602,-0.9773955590247821,-1.0060831143543083,-0.02868755532952616
sine__target-604,sine,4114706133015583382,train,540,603,604,-1.003943796617345,-0.9943090463800331,0.009634750237311862
sine__target-606,sine,4114706133015583382,train,542,605,606,-0.9763066224964819,-0.9906078606692141,-0.014301238172732211
sine__target-608,sine,4114706133015583382,train,544,607,608,-0.9811347425349626,-0.9875604021133166,-0.006425659578354059
sine__target-610,sine,4114706133015583382,train,546,609,610,-0.9793521595818949,-0.9877967967168346,-0.008444637134939703
sine__target-612,sine,4114706133015583382,train,548,611,612,-0.9656411637608487,-0.9470034165899702,0.018637747170878516
sine__target-614,sine,4114706133015583382,validation,550,613,614,-0.9462450351126691,-0.9584643571894531,-0.012219322076784
sine__target-616,sine,4114706133015583382,validation,552,615,616,-0.9402058108800294,-0.9532035214800997,-0.012997710600070267
sine__target-618,sine,4114706133015583382,validation,554,617,618,-0.9226959749155733,-0.9179993381860618,0.004696636729511483
sine__target-620,sine,4114706133015583382,validation,556,619,620,-0.9316647285315101,-0.9056498101274159,0.0260149184040942
sine__target-622,sine,4114706133015583382,validation,558,621,622,-0.9006165453539492,-0.9035715519509988,-0.002955006597049614
sine__target-624,sine,4114706133015583382,validation,560,623,624,-0.8791654088692286,-0.8770245492585973,0.0021408596106312627
sine__target-626,sine,4114706133015583382,validation,562,625,626,-0.8566197048627547,-0.8531115806833844,0.0035081241793702977
sine__target-628,sine,4114706133015583382,validation,564,627,628,-0.8233143105473009,-0.8414280646963793,-0.018113754149078454
sine__target-630,sine,4114706133015583382,validation,566,629,630,-0.8127900870441089,-0.8169071725066087,-0.004117085462499781
sine__target-632,sine,4114706133015583382,validation,568,631,632,-0.7969057402984241,-0.7982709085742257,-0.001365168275801576
sine__target-634,sine,4114706133015583382,validation,570,633,634,-0.78615426267764,-0.7622350519378218,0.023919210739818175
sine__target-636,sine,4114706133015583382,validation,572,635,636,-0.7663233255387019,-0.7594960188192705,0.006827306719431325
sine__target-638,sine,4114706133015583382,validation,574,637,638,-0.7248555585511378,-0.7281108038361954,-0.0032552452850576064
sine__target-640,sine,4114706133015583382,validation,576,639,640,-0.7288019509926563,-0.6923556805183121,0.03644627047434423
sine__target-642,sine,4114706133015583382,validation,578,641,642,-0.6762797106518976,-0.6650499386310438,0.011229772020853845
sine__target-644,sine,4114706133015583382,validation,580,643,644,-0.677046890169804,-0.6417322410097391,0.03531464916006488
sine__target-646,sine,4114706133015583382,validation,582,645,646,-0.6519894915497554,-0.6321725348891006,0.01981695666065475
sine__target-648,sine,4114706133015583382,validation,584,647,648,-0.6054225176416573,-0.5858965706876795,0.019525946953977802
sine__target-650,sine,4114706133015583382,validation,586,649,650,-0.5579294391495443,-0.5765582914085875,-0.018628852259043205
sine__target-652,sine,4114706133015583382,validation,588,651,652,-0.5442661419710964,-0.5136125043472928,0.030653637623803576
sine__target-654,sine,4114706133015583382,validation,590,653,654,-0.5081402472856494,-0.49005884085731855,0.018081406428330893
sine__target-656,sine,4114706133015583382,validation,592,655,656,-0.47682200080159554,-0.47784483614301554,-0.001022835341420003
sine__target-658,sine,4114706133015583382,validation,594,657,658,-0.4487391198913343,-0.42939514547233504,0.019343974418999266
sine__target-660,sine,4114706133015583382,validation,596,659,660,-0.406931325018011,-0.40246888533267833,0.004462439685332664
sine__target-662,sine,4114706133015583382,validation,598,661,662,-0.3716798576497696,-0.3489004476449822,0.022779410004787393
sine__target-664,sine,4114706133015583382,validation,600,663,664,-0.3335558158063569,-0.33583316054986573,-0.0022773447435088245
sine__target-666,sine,4114706133015583382,validation,602,665,666,-0.3090201764283148,-0.28812741752520743,0.020892758903107378
sine__target-668,sine,4114706133015583382,validation,604,667,668,-0.26953414861370123,-0.2555677750025803,0.013966373611120908
sine__target-670,sine,4114706133015583382,validation,606,669,670,-0.23286140386165768,-0.22468351894956257,0.008177884912095118
sine__target-672,sine,4114706133015583382,validation,608,671,672,-0.21500979877494628,-0.20552683224356721,0.009482966531379061
sine__target-674,sine,4114706133015583382,validation,610,673,674,-0.169468786520486,-0.14212870683155993,0.027340079688926072
sine__target-676,sine,4114706133015583382,validation,612,675,676,-0.1313392946072644,-0.12774110448700007,0.0035981901202643274
sine__target-678,sine,4114706133015583382,validation,614,677,678,-0.09829759950097297,-0.07218022880732591,0.026117370693647057
sine__target-680,sine,4114706133015583382,validation,616,679,680,-0.046687477908723365,-0.025184280144196332,0.021503197764527034
sine__target-682,sine,4114706133015583382,validation,618,681,682,-0.007451858502158411,0.017190725095801166,0.024642583597959577
sine__target-684,sine,4114706133015583382,validation,620,683,684,0.009893472703194375,0.02946739203323583,0.019573919330041455
sine__target-686,sine,4114706133015583382,validation,622,685,686,0.050156561185302484,0.07315810741457493,0.023001546229272446
sine__target-688,sine,4114706133015583382,validation,624,687,688,0.10233090090361632,0.10427088143091895,0.001939980527302626
sine__target-690,sine,4114706133015583382,validation,626,689,690,0.11637972509239768,0.13771083459570638,0.0213311095033087
sine__target-692,sine,4114706133015583382,validation,628,691,692,0.18211264610225178,0.18590741617321432,0.0037947700709625443
sine__target-694,sine,4114706133015583382,validation,630,693,694,0.20349928273955686,0.21576041774941115,0.01226113500985429
sine__target-696,sine,4114706133015583382,validation,632,695,696,0.24116516152857917,0.24467153122352828,0.0035063696949491074
sine__target-698,sine,4114706133015583382,validation,634,697,698,0.25730338279300075,0.30041859216785494,0.04311520937485419
sine__target-700,sine,4114706133015583382,validation,636,699,700,0.31111989409250185,0.3365553112225189,0.02543541713001707
sine__target-702,sine,4114706133015583382,validation,638,701,702,0.3383230850347202,0.35727985315538535,0.018956768120665157
sine__target-704,sine,4114706133015583382,validation,640,703,704,0.37629367894686283,0.36938286466412595,-0.006910814282736877
sine__target-706,sine,4114706133015583382,validation,642,705,706,0.3998643353584609,0.4324757365759041,0.032611401217443214
sine__target-708,sine,4114706133015583382,validation,644,707,708,0.4514228533383006,0.45059195981672023,-0.0008308935215803892
sine__target-710,sine,4114706133015583382,validation,646,709,710,0.48310978038366875,0.49568792527806105,0.012578144894392296
sine__target-712,sine,4114706133015583382,validation,648,711,712,0.5203561744811829,0.5406740218174376,0.020317847336254746
sine__target-714,sine,4114706133015583382,validation,650,713,714,0.5593388753965723,0.5512802608968884,-0.008058614499683925
sine__target-716,sine,4114706133015583382,validation,652,715,716,0.5599260434456784,0.5830211043013204,0.023095060855641947
sine__target-718,sine,4114706133015583382,validation,654,717,718,0.6028783780962933,0.614184994067266,0.011306615970972711
sine__target-720,sine,4114706133015583382,validation,656,719,720,0.6362279670321206,0.637487153896556,0.0012591868644353799
sine__target-722,sine,4114706133015583382,validation,658,721,722,0.6540722821009778,0.6726948865907036,0.018622604489725858
sine__target-724,sine,4114706133015583382,validation,660,723,724,0.6911450160201756,0.7091429971056088,0.017997981085433157
sine__target-726,sine,4114706133015583382,validation,662,725,726,0.7138401373100298,0.732727970695475,0.018887833385445196
sine__target-728,sine,4114706133015583382,validation,664,727,728,0.7487366213297321,0.7612850861821083,0.012548464852376262
sine__target-730,sine,4114706133015583382,validation,666,729,730,0.7499640684740227,0.7886920262524566,0.03872795777843385
sine__target-732,sine,4114706133015583382,validation,668,731,732,0.7942494357282058,0.8001607724425592,0.005911336714353399
sine__target-734,sine,4114706133015583382,validation,670,733,734,0.8213675103335171,0.7959671232753979,-0.0254003870581192
sine__target-736,sine,4114706133015583382,validation,672,735,736,0.8210367080740518,0.8485453121151897,0.027508604041137863
sine__target-738,sine,4114706133015583382,validation,674,737,738,0.8405010744309058,0.8710219168235511,0.030520842392645298
sine__target-740,sine,4114706133015583382,validation,676,739,740,0.8786950867818278,0.8806879527147725,0.0019928659329446763
sine__target-742,sine,4114706133015583382,validation,678,741,742,0.8983915473404007,0.8863361456715446,-0.012055401668856103
sine__target-744,sine,4114706133015583382,validation,680,743,744,0.8975771725666759,0.9108355078595167,0.013258335292840817
sine__target-746,sine,4114706133015583382,validation,682,745,746,0.9006465199142741,0.907182107577836,0.0065355876635618815
sine__target-748,sine,4114706133015583382,validation,684,747,748,0.9411564269394957,0.9345920581513647,-0.0065643687881310475
sine__target-750,sine,4114706133015583382,validation,686,749,750,0.937183989964425,0.9566955926179919,0.019511602653566884
sine__target-752,sine,4114706133015583382,validation,688,751,752,0.9511527122909768,0.9437813540663719,-0.007371358224604885
sine__target-754,sine,4114706133015583382,validation,690,753,754,0.98082646018781,0.9575582335643705,-0.023268226623439414
sine__target-756,sine,4114706133015583382,validation,692,755,756,0.9634049951658927,0.9828507038740177,0.01944570870812501
sine__target-758,sine,4114706133015583382,validation,694,757,758,0.970435146872574,1.0100058797750728,0.039570732902498795
sine__target-760,sine,4114706133015583382,validation,696,759,760,0.9801243335095282,1.0066718103744237,0.026547476864895447
sine__target-762,sine,4114706133015583382,validation,698,761,762,0.9776858043588885,1.0007209318303159,0.02303512747142733
sine__target-764,sine,4114706133015583382,validation,700,763,764,1.000748967041067,1.0035144903228053,0.0027655232817382913
sine__target-766,sine,4114706133015583382,validation,702,765,766,0.9982497593295735,1.014698281105795,0.01644852177622147
sine__target-768,sine,4114706133015583382,validation,704,767,768,1.0196546429624023,1.0032049882469678,-0.01644965471543447
sine__target-770,sine,4114706133015583382,validation,706,769,770,0.9984679788593532,1.007471531050853,0.009003552191499842
sine__target-772,sine,4114706133015583382,validation,708,771,772,1.0092721290914703,0.9955254773570261,-0.013746651734444226
sine__target-774,sine,4114706133015583382,validation,710,773,774,0.9884475377661565,0.9937660785968424,0.005318540830685947
sine__target-776,sine,4114706133015583382,validation,712,775,776,0.9892861030678032,0.9760309454990455,-0.013255157568757725
sine__target-778,sine,4114706133015583382,validation,714,777,778,0.9866952676603977,0.9881902527786394,0.001494985118241643
sine__target-780,sine,4114706133015583382,validation,716,779,780,0.9668664669099748,0.9758734524430599,0.009006985533085099
sine__target-782,sine,4114706133015583382,validation,718,781,782,0.9529677922853147,0.9596410209796316,0.006673228694316857
sine__target-784,sine,4114706133015583382,validation,720,783,784,0.9594459998429304,0.9631674528510826,0.003721453008152187
sine__target-786,sine,4114706133015583382,validation,722,785,786,0.951313477509539,0.9434978049703886,-0.007815672539150387
sine__target-788,sine,4114706133015583382,validation,724,787,788,0.9348900955589923,0.9283848398059003,-0.006505255753092021
sine__target-790,sine,4114706133015583382,validation,726,789,790,0.8978345428407092,0.9034921732601879,0.005657630419478754
sine__target-792,sine,4114706133015583382,validation,728,791,792,0.9078444434476571,0.8927472508350601,-0.01509719261259701
sine__target-794,sine,4114706133015583382,validation,730,793,794,0.8949958652801759,0.8912160129646116,-0.003779852315564325
sine__target-796,sine,4114706133015583382,validation,732,795,796,0.8720139717628463,0.8760056105888526,0.003991638826006283
sine__target-798,sine,4114706133015583382,validation,734,797,798,0.8343462728762777,0.853952197401826,0.019605924525548324
sine__target-800,sine,4114706133015583382,validation,736,799,800,0.8540185920718836,0.8264808422451606,-0.027537749826722968
sine__target-802,sine,4114706133015583382,validation,738,801,802,0.8182540562196259,0.8078524071149394,-0.010401649104686439
