representation,example_id,signal,split,input_steps,input_features,input_scalar_elements,input_bytes
raw,chirp__target-284,chirp,train,64,1,64,512
raw,chirp__target-286,chirp,train,64,1,64,512
raw,chirp__target-288,chirp,train,64,1,64,512
raw,chirp__target-290,chirp,train,64,1,64,512
raw,chirp__target-292,chirp,train,64,1,64,512
raw,chirp__target-294,chirp,train,64,1,64,512
raw,chirp__target-296,chirp,train,64,1,64,512
raw,chirp__target-298,chirp,train,64,1,64,512
raw,chirp__target-300,chirp,train,64,1,64,512
raw,chirp__target-302,chirp,train,64,1,64,512
raw,chirp__target-304,chirp,train,64,1,64,512
raw,chirp__target-306,chirp,train,64,1,64,512
raw,chirp__target-308,chirp,train,64,1,64,512
raw,chirp__target-310,chirp,train,64,1,64,512
raw,chirp__target-312,chirp,train,64,1,64,512
raw,chirp__target-314,chirp,train,64,1,64,512
raw,chirp__target-316,chirp,train,64,1,64,512
raw,chirp__target-318,chirp,train,64,1,64,512
raw,chirp__target-320,chirp,train,64,1,64,512
raw,chirp__target-322,chirp,train,64,1,64,512
raw,chirp__target-324,chirp,train,64,1,64,512
raw,chirp__target-326,chirp,train,64,1,64,512
raw,chirp__target-328,chirp,train,64,1,64,512
raw,chirp__target-330,chirp,train,64,1,64,512
raw,chirp__target-332,chirp,train,64,1,64,512
raw,chirp__target-334,chirp,train,64,1,64,512
raw,chirp__target-336,chirp,train,64,1,64,512
raw,chirp__target-338,chirp,train,64,1,64,512
raw,chirp__target-340,chirp,train,64,1,64,512
raw,chirp__target-342,chirp,train,64,1,64,512
raw,chirp__target-344,chirp,train,64,1,64,512
raw,chirp__target-346,chirp,train,64,1,64,512
raw,chirp__target-348,chirp,train,64,1,64,512
raw,chirp__target-350,chirp,train,64,1,64,512
raw,chirp__target-352,chirp,train,64,1,64,512
raw,chirp__target-354,chirp,train,64,1,64,512
raw,chirp__target-356,chirp,train,64,1,64,512
raw,chirp__target-358,chirp,train,64,1,64,512
raw,chirp__target-360,chirp,train,64,1,64,512
raw,chirp__target-362,chirp,train,64,1,64,512
raw,chirp__target-364,chirp,train,64,1,64,512
raw,chirp__target-366,chirp,train,64,1,64,512
raw,chirp__target-368,chirp,train,64,1,64,512
raw,chirp__target-370,chirp,train,64,1,64,512
raw,chirp__target-372,chirp,train,64,1,64,512
raw,chirp__target-374,chirp,train,64,1,64,512
raw,chirp__target-376,chirp,train,64,1,64,512
raw,chirp__target-378,chirp,train,64,1,64,512
raw,chirp__target-380,chirp,train,64,1,64,512
raw,chirp__target-382,chirp,train,64,1,64,512
raw,chirp__target-384,chirp,train,64,1,64,512
raw,chirp__target-386,chirp,train,64,1,64,512
raw,chirp__target-388,chirp,train,64,1,64,512
raw,chirp__target-390,chirp,train,64,1,64,512
raw,chirp__target-392,chirp,train,64,1,64,512
raw,chirp__target-394,chirp,train,64,1,64,512
raw,chirp__target-396,chirp,train,64,1,64,512
raw,chirp__target-398,chirp,train,64,1,64,512
raw,chirp__target-400,chirp,train,64,1,64,512
raw,chirp__target-402,chirp,train,64,1,64,512
raw,chirp__target-404,chirp,train,64,1,64,512
raw,chirp__target-406,chirp,train,64,1,64,512
raw,chirp__target-408,chirp,train,64,1,64,512
raw,chirp__target-410,chirp,train,64,1,64,512
raw,chirp__target-412,chirp,train,64,1,64,512
raw,chirp__target-414,chirp,train,64,1,64,512
raw,chirp__target-416,chirp,train,64,1,64,512
raw,chirp__target-418,chirp,train,64,1,64,512
raw,chirp__target-420,chirp,train,64,1,64,512
raw,chirp__target-422,chirp,train,64,1,64,512
raw,chirp__target-424,chirp,train,64,1,64,512
raw,chirp__target-426,chirp,train,64,1,64,512
raw,chirp__target-428,chirp,train,64,1,64,512
raw,chirp__target-430,chirp,train,64,1,64,512
raw,chirp__target-432,chirp,train,64,1,64,512
raw,chirp__target-434,chirp,train,64,1,64,512
raw,chirp__target-436,chirp,train,64,1,64,512
raw,chirp__target-438,chirp,train,64,1,64,512
raw,chirp__target-440,chirp,train,64,1,64,512
raw,chirp__target-442,chirp,train,64,1,64,512
raw,chirp__target-444,chirp,train,64,1,64,512
raw,chirp__target-446,chirp,train,64,1,64,512
raw,chirp__target-448,chirp,train,64,1,64,512
raw,chirp__target-450,chirp,train,64,1,64,512
raw,chirp__target-452,chirp,train,64,1,64,512
raw,chirp__target-454,chirp,train,64,1,64,512
raw,chirp__target-456,chirp,train,64,1,64,512
raw,chirp__target-458,chirp,train,64,1,64,512
raw,chirp__target-460,chirp,train,64,1,64,512
raw,chirp__target-462,chirp,train,64,1,64,512
raw,chirp__target-464,chirp,train,64,1,64,512
raw,chirp__target-466,chirp,train,64,1,64,512
raw,chirp__target-468,chirp,train,64,1,64,512
raw,chirp__target-470,chirp,train,64,1,64,512
raw,chirp__target-472,chirp,train,64,1,64,512
raw,chirp__target-474,chirp,train,64,1,64,512
raw,chirp__target-476,chirp,train,64,1,64,512
raw,chirp__target-478,chirp,train,64,1,64,512
raw,chirp__target-480,chirp,train,64,1,64,512
raw,chirp__target-482,chirp,train,64,1,64,512
raw,chirp__target-484,chirp,train,64,1,64,512
raw,chirp__target-486,chirp,train,64,1,64,512
raw,chirp__target-488,chirp,train,64,1,64,512
raw,chirp__target-490,chirp,train,64,1,64,512
raw,chirp__target-492,chirp,train,64,1,64,512
raw,chirp__target-494,chirp,train,64,1,64,512
raw,chirp__target-496,chirp,train,64,1,64,512
raw,chirp__target-498,chirp,train,64,1,64,512
raw,chirp__target-500,chirp,train,64,1,64,512
raw,chirp__target-502,chirp,train,64,1,64,512
raw,chirp__target-504,chirp,train,64,1,64,512
raw,chirp__target-506,chirp,train,64,1,64,512
raw,chirp__target-508,chirp,train,64,1,64,512
raw,chirp__target-510,chirp,train,64,1,64,512
raw,chirp__target-512,chirp,train,64,1,64,512
raw,chirp__target-514,chirp,train,64,1,64,512
raw,chirp__target-516,chirp,train,64,1,64,512
raw,chirp__target-518,chirp,train,64,1,64,512
raw,chirp__target-520,chirp,train,64,1,64,512
raw,chirp__target-522,chirp,train,64,1,64,512
raw,chirp__target-524,chirp,train,64,1,64,512
raw,chirp__target-526,chirp,train,64,1,64,512
raw,chirp__target-528,chirp,train,64,1,64,512
raw,chirp__target-530,chirp,train,64,1,64,512
raw,chirp__target-532,chirp,train,64,1,64,512
raw,chirp__target-534,chirp,train,64,1,64,512
raw,chirp__target-536,chirp,train,64,1,64,512
raw,chirp__target-538,chirp,train,64,1,64,512
raw,chirp__target-540,chirp,train,64,1,64,512
raw,chirp__target-542,chirp,train,64,1,64,512
raw,chirp__target-544,chirp,train,64,1,64,512
raw,chirp__target-546,chirp,train,64,1,64,512
raw,chirp__target-548,chirp,train,64,1,64,512
raw,chirp__target-550,chirp,train,64,1,64,512
raw,chirp__target-552,chirp,train,64,1,64,512
raw,chirp__target-554,chirp,train,64,1,64,512
raw,chirp__target-556,chirp,train,64,1,64,512
raw,chirp__target-558,chirp,train,64,1,64,512
raw,chirp__target-560,chirp,train,64,1,64,512
raw,chirp__target-562,chirp,train,64,1,64,512
raw,chirp__target-564,chirp,train,64,1,64,512
raw,chirp__target-566,chirp,train,64,1,64,512
raw,chirp__target-568,chirp,train,64,1,64,512
raw,chirp__target-570,chirp,train,64,1,64,512
raw,chirp__target-572,chirp,train,64,1,64,512
raw,chirp__target-574,chirp,train,64,1,64,512
raw,chirp__target-576,chirp,train,64,1,64,512
raw,chirp__target-578,chirp,train,64,1,64,512
raw,chirp__target-580,chirp,train,64,1,64,512
raw,chirp__target-582,chirp,train,64,1,64,512
raw,chirp__target-584,chirp,train,64,1,64,512
raw,chirp__target-586,chirp,train,64,1,64,512
raw,chirp__target-588,chirp,train,64,1,64,512
raw,chirp__target-590,chirp,train,64,1,64,512
raw,chirp__target-592,chirp,train,64,1,64,512
raw,chirp__target-594,chirp,train,64,1,64,512
raw,chirp__target-596,chirp,train,64,1,64,512
raw,chirp__target-598,chirp,train,64,1,64,512
raw,chirp__target-600,chirp,train,64,1,64,512
raw,chirp__target-602,chirp,train,64,1,64,512
raw,chirp__target-604,chirp,train,64,1,64,512
raw,chirp__target-606,chirp,train,64,1,64,512
raw,chirp__target-608,chirp,train,64,1,64,512
raw,chirp__target-610,chirp,train,64,1,64,512
raw,chirp__target-612,chirp,train,64,1,64,512
raw,chirp__target-614,chirp,validation,64,1,64,512
raw,chirp__target-616,chirp,validation,64,1,64,512
raw,chirp__target-618,chirp,validation,64,1,64,512
raw,chirp__target-620,chirp,validation,64,1,64,512
raw,chirp__target-622,chirp,validation,64,1,64,512
raw,chirp__target-624,chirp,validation,64,1,64,512
raw,chirp__target-626,chirp,validation,64,1,64,512
raw,chirp__target-628,chirp,validation,64,1,64,512
raw,chirp__target-630,chirp,validation,64,1,64,512
raw,chirp__target-632,chirp,validation,64,1,64,512
raw,chirp__target-634,chirp,validation,64,1,64,512
raw,chirp__target-636,chirp,validation,64,1,64,512
raw,chirp__target-638,chirp,validation,64,1,64,512
raw,chirp__target-640,chirp,validation,64,1,64,512
raw,chirp__target-642,chirp,validation,64,1,64,512
raw,chirp__target-644,chirp,validation,64,1,64,512
raw,chirp__target-646,chirp,validation,64,1,64,512
raw,chirp__target-648,chirp,validation,64,1,64,512
raw,chirp__target-650,chirp,validation,64,1,64,512
raw,chirp__target-652,chirp,validation,64,1,64,512
raw,chirp__target-654,chirp,validation,64,1,64,512
raw,chirp__target-656,chirp,validation,64,1,64,512
raw,chirp__target-658,chirp,validation,64,1,64,512
raw,chirp__target-660,chirp,validation,64,1,64,512
raw,chirp__target-662,chirp,validation,64,1,64,512
raw,chirp__target-664,chirp,validation,64,1,64,512
raw,chirp__target-666,chirp,validation,64,1,64,512
raw,chirp__target-668,chirp,validation,64,1,64,512
raw,chirp__target-670,chirp,validation,64,1,64,512
raw,chirp__target-672,chirp,validation,64,1,64,512
raw,chirp__target-674,chirp,validation,64,1,64,512
raw,chirp__target-676,chirp,validation,64,1,64,512
raw,chirp__target-678,chirp,validation,64,1,64,512
raw,chirp__target-680,chirp,validation,64,1,64,512
raw,chirp__target-682,chirp,validation,64,1,64,512
raw,chirp__target-684,chirp,validation,64,1,64,512
raw,chirp__target-686,chirp,validation,64,1,64,512
raw,chirp__target-688,chirp,validation,64,1,64,512
raw,chirp__target-690,chirp,validation,64,1,64,512
raw,chirp__target-692,chirp,validation,64,1,64,512
raw,chirp__target-694,chirp,validation,64,1,64,512
raw,chirp__target-696,chirp,validation,64,1,64,512
raw,chirp__target-698,chirp,validation,64,1,64,512
raw,chirp__target-700,chirp,validation,64,1,64,512
raw,chirp__target-702,chirp,validation,64,1,64,512
raw,chirp__target-704,chirp,validation,64,1,64,512
raw,chirp__target-706,chirp,validation,64,1,64,512
raw,chirp__target-708,chirp,validation,64,1,64,512
raw,chirp__target-710,chirp,validation,64,1,64,512
raw,chirp__target-712,chirp,validation,64,1,64,512
raw,chirp__target-714,chirp,validation,64,1,64,512
raw,chirp__target-716,chirp,validation,64,1,64,512
raw,chirp__target-718,chirp,validation,64,1,64,512
raw,chirp__target-720,chirp,validation,64,1,64,512
raw,chirp__target-722,chirp,validation,64,1,64,512
raw,chirp__target-724,chirp,validation,64,1,64,512
raw,chirp__target-726,chirp,validation,64,1,64,512
raw,chirp__target-728,chirp,validation,64,1,64,512
raw,chirp__target-730,chirp,validation,64,1,64,512
raw,chirp__target-732,chirp,validation,64,1,64,512
raw,chirp__target-734,chirp,validation,64,1,64,512
raw,chirp__target-736,chirp,validation,64,1,64,512
raw,chirp__target-738,chirp,validation,64,1,64,512
raw,chirp__target-740,chirp,validation,64,1,64,512
raw,chirp__target-742,chirp,validation,64,1,64,512
raw,chirp__target-744,chirp,validation,64,1,64,512
raw,chirp__target-746,chirp,validation,64,1,64,512
raw,chirp__target-748,chirp,validation,64,1,64,512
raw,chirp__target-750,chirp,validation,64,1,64,512
raw,chirp__target-752,chirp,validation,64,1,64,512
raw,chirp__target-754,chirp,validation,64,1,64,512
raw,chirp__target-756,chirp,validation,64,1,64,512
raw,chirp__target-758,chirp,validation,64,1,64,512
raw,chirp__target-760,chirp,validation,64,1,64,512
raw,chirp__target-762,chirp,validation,64,1,64,512
raw,chirp__target-764,chirp,validation,64,1,64,512
raw,chirp__target-766,chirp,validation,64,1,64,512
raw,chirp__target-768,chirp,validation,64,1,64,512
raw,chirp__target-770,chirp,validation,64,1,64,512
raw,chirp__target-772,chirp,validation,64,1,64,512
raw,chirp__target-774,chirp,validation,64,1,64,512
raw,chirp__target-776,chirp,validation,64,1,64,512
raw,chirp__target-778,chirp,validation,64,1,64,512
raw,chirp__target-780,chirp,validation,64,1,64,512
raw,chirp__target-782,chirp,validation,64,1,64,512
raw,chirp__target-784,chirp,validation,64,1,64,512
raw,chirp__target-786,chirp,validation,64,1,64,512
raw,chirp__target-788,chirp,validation,64,1,64,512
raw,chirp__target-790,chirp,validation,64,1,64,512
raw,chirp__target-792,chirp,validation,64,1,64,512
raw,chirp__target-794,chirp,validation,64,1,64,512
raw,chirp__target-796,chirp,validation,64,1,64,512
raw,chirp__target-798,chirp,validation,64,1,64,512
raw,chirp__target-800,chirp,validation,64,1,64,512
raw,chirp__target-802,chirp,validation,64,1,64,512
raw,chirp__target-804,chirp,validation,64,1,64,512
raw,chirp__target-806,chirp,validation,64,1,64,512
raw,chirp__target-808,chirp,validation,64,1,64,512
raw,chirp__target-810,chirp,validation,64,1,64,512
raw,chirp__target-812,chirp,validation,64,1,64,512
raw,chirp__target-814,chirp,validation,64,1,64,512
raw,chirp__target-816,chirp,validation,64,1,64,512
raw,chirp__target-818,chirp,validation,64,1,64,512
raw,chirp__target-820,chirp,test,64,1,64,512
raw,chirp__target-822,chirp,test,64,1,64,512
raw,chirp__target-824,chirp,test,64,1,64,512
raw,chirp__target-826,chirp,test,64,1,64,512
raw,chirp__target-828,chirp,test,64,1,64,512
raw,chirp__target-830,chirp,test,64,1,64,512
raw,chirp__target-832,chirp,test,64,1,64,512
raw,chirp__target-834,chirp,test,64,1,64,512
raw,chirp__target-836,chirp,test,64,1,64,512
raw,chirp__target-838,chirp,test,64,1,64,512
raw,chirp__target-840,chirp,test,64,1,64,512
raw,chirp__target-842,chirp,test,64,1,64,512
raw,chirp__target-844,chirp,test,64,1,64,512
raw,chirp__target-846,chirp,test,64,1,64,512
raw,chirp__target-848,chirp,test,64,1,64,512
raw,chirp__target-850,chirp,test,64,1,64,512
raw,chirp__target-852,chirp,test,64,1,64,512
raw,chirp__target-854,chirp,test,64,1,64,512
raw,chirp__target-856,chirp,test,64,1,64,512
raw,chirp__target-858,chirp,test,64,1,64,512
raw,chirp__target-860,chirp,test,64,1,64,512
raw,chirp__target-862,chirp,test,64,1,64,512
raw,chirp__target-864,chirp,test,64,1,64,512
raw,chirp__target-866,chirp,test,64,1,64,512
raw,chirp__target-868,chirp,test,64,1,64,512
raw,chirp__target-870,chirp,test,64,1,64,512
raw,chirp__target-872,chirp,test,64,1,64,512
raw,chirp__target-874,chirp,test,64,1,64,512
raw,chirp__target-876,chirp,test,64,1,64,512
raw,chirp__target-878,chirp,test,64,1,64,512
raw,chirp__target-880,chirp,test,64,1,64,512
raw,chirp__target-882,chirp,test,64,1,64,512
raw,chirp__target-884,chirp,test,64,1,64,512
raw,chirp__target-886,chirp,test,64,1,64,512
raw,chirp__target-888,chirp,test,64,1,64,512
raw,chirp__target-890,chirp,test,64,1,64,512
raw,chirp__target-892,chirp,test,64,1,64,512
raw,chirp__target-894,chirp,test,64,1,64,512
raw,chirp__target-896,chirp,test,64,1,64,512
raw,chirp__target-898,chirp,test,64,1,64,512
raw,chirp__target-900,chirp,test,64,1,64,512
raw,chirp__target-902,chirp,test,64,1,64,512
raw,chirp__target-904,chirp,test,64,1,64,512
raw,chirp__target-906,chirp,test,64,1,64,512
raw,chirp__target-908,chirp,test,64,1,64,512
raw,chirp__target-910,chirp,test,64,1,64,512
raw,chirp__target-912,chirp,test,64,1,64,512
raw,chirp__target-914,chirp,test,64,1,64,512
raw,chirp__target-916,chirp,test,64,1,64,512
raw,chirp__target-918,chirp,test,64,1,64,512
raw,chirp__target-920,chirp,test,64,1,64,512
raw,chirp__target-922,chirp,test,64,1,64,512
raw,chirp__target-924,chirp,test,64,1,64,512
raw,chirp__target-926,chirp,test,64,1,64,512
raw,chirp__target-928,chirp,test,64,1,64,512
raw,chirp__target-930,chirp,test,64,1,64,512
raw,chirp__target-932,chirp,test,64,1,64,512
raw,chirp__target-934,chirp,test,64,1,64,512
raw,chirp__target-936,chirp,test,64,1,64,512
raw,chirp__target-938,chirp,test,64,1,64,512
raw,chirp__target-940,chirp,test,64,1,64,512
raw,chirp__target-942,chirp,test,64,1,64,512
raw,chirp__target-944,chirp,test,64,1,64,512
raw,chirp__target-946,chirp,test,64,1,64,512
raw,chirp__target-948,chirp,test,64,1,64,512
raw,chirp__target-950,chirp,test,64,1,64,512
raw,chirp__target-952,chirp,test,64,1,64,512
raw,chirp__target-954,chirp,test,64,1,64,512
raw,chirp__target-956,chirp,test,64,1,64,512
raw,chirp__target-958,chirp,test,64,1,64,512
raw,chirp__target-960,chirp,test,64,1,64,512
raw,chirp__target-962,chirp,test,64,1,64,512
raw,chirp__target-964,chirp,test,64,1,64,512
raw,chirp__target-966,chirp,test,64,1,64,512
raw,chirp__target-968,chirp,test,64,1,64,512
raw,chirp__target-970,chirp,test,64,1,64,512
raw,chirp__target-972,chirp,test,64,1,64,512
raw,chirp__target-974,chirp,test,64,1,64,512
raw,chirp__target-976,chirp,test,64,1,64,512
raw,chirp__target-978,chirp,test,64,1,64,512
raw,chirp__target-980,chirp,test,64,1,64,512
raw,chirp__target-982,chirp,test,64,1,64,512
raw,chirp__target-984,chirp,test,64,1,64,512
raw,chirp__target-986,chirp,test,64,1,64,512
raw,chirp__target-988,chirp,test,64,1,64,512
raw,chirp__target-990,chirp,test,64,1,64,512
raw,chirp__target-992,chirp,test,64,1,64,512
raw,chirp__target-994,chirp,test,64,1,64,512
raw,chirp__target-996,chirp,test,64,1,64,512
raw,chirp__target-998,chirp,test,64,1,64,512
raw,chirp__target-1000,chirp,test,64,1,64,512
raw,chirp__target-1002,chirp,test,64,1,64,512
raw,chirp__target-1004,chirp,test,64,1,64,512
raw,chirp__target-1006,chirp,test,64,1,64,512
raw,chirp__target-1008,chirp,test,64,1,64,512
raw,chirp__target-1010,chirp,test,64,1,64,512
raw,chirp__target-1012,chirp,test,64,1,64,512
raw,chirp__target-1014,chirp,test,64,1,64,512
raw,chirp__target-1016,chirp,test,64,1,64,512
raw,chirp__target-1018,chirp,test,64,1,64,512
raw,chirp__target-1020,chirp,test,64,1,64,512
raw,chirp__target-1022,chirp,test,64,1,64,512
raw,ramp__target-64,ramp,train,64,1,64,512
raw,ramp__target-66,ramp,train,64,1,64,512
raw,ramp__target-68,ramp,train,64,1,64,512
raw,ramp__target-70,ramp,train,64,1,64,512
raw,ramp__target-72,ramp,train,64,1,64,512
raw,ramp__target-74,ramp,train,64,1,64,512
raw,ramp__target-76,ramp,train,64,1,64,512
raw,ramp__target-78,ramp,train,64,1,64,512
raw,ramp__target-80,ramp,train,64,1,64,512
raw,ramp__target-82,ramp,train,64,1,64,512
raw,ramp__target-84,ramp,train,64,1,64,512
raw,ramp__target-86,ramp,train,64,1,64,512
raw,ramp__target-88,ramp,train,64,1,64,512
raw,ramp__target-90,ramp,train,64,1,64,512
raw,ramp__target-92,ramp,train,64,1,64,512
raw,ramp__target-94,ramp,train,64,1,64,512
raw,ramp__target-96,ramp,train,64,1,64,512
raw,ramp__target-98,ramp,train,64,1,64,512
raw,ramp__target-100,ramp,train,64,1,64,512
raw,ramp__target-102,ramp,train,64,1,64,512
raw,ramp__target-104,ramp,train,64,1,64,512
